Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,3015,5,0,6,0,6,0,1.2,2.683281573,0,0,0.0,0.0,1990.049751,1658.374793,753.75,1504.167627,3010,0,3015,753.75,1504.167627,3010,0,0,0.0,0.0,0,0,0,0,0,0,148,0,1658.374793,0.0,0,6,1.0,2.449489743,6.0,0,0,0,0,1,0,0,0,0,1.2,1.2,0.0,148,0,0,0,0,0,0,5,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,98327735,6,5,302,11595,302,0,50.33333333,123.2909837,8688,0,2319.0,3633.79705,120.9933291,0.111870776,9832773.5,31100000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,11441,2860.25,5465.35637,11058,93,0,0,0,0,200,168,0.061020423,0.050850353,0,8688,991.4166667,2486.381981,6182095.356,0,0,0,0,1,0,0,0,0,1081.545455,50.33333333,2319.0,200,0,0,0,0,0,0,6,302,5,11595,274,235,1,32,4.0,0.0,4,4,98300000.0,0.0,98300000,98300000,attack
80,100331846,7,5,358,11595,352,0,51.14285714,132.6843731,7240,0,2319.0,3331.638186,119.1346564,0.119603102,9121076.909,30200000.0,100000000,2,100000000,16700000.0,40900000.0,100000000,2,118491,29622.75,51468.40354,106377,85,0,0,0,0,220,168,0.069768476,0.049834626,0,7240,919.4615385,2243.911637,5035139.436,0,0,0,0,1,0,0,0,0,996.0833333,51.14285714,2319.0,220,0,0,0,0,0,0,7,358,5,11595,274,235,2,20,2983.0,0.0,2983,2983,100000000.0,0.0,100000000,100000000,attack
80,98872838,6,7,353,11595,353,0,58.83333333,144.1116465,5792,0,1656.428571,2118.227235,120.8420861,0.131482015,8239403.167,28500000.0,98700000,1,98700000,19700000.0,44100000.0,98700000,1,150553,25092.16667,54784.00979,136343,2,0,0,0,0,200,232,0.060684007,0.070798008,0,5792,853.4285714,1665.381763,2773496.418,0,0,0,0,1,0,0,0,1,919.0769231,58.83333333,1656.428571,200,0,0,0,0,0,0,6,353,7,11595,274,235,1,32,5.0,0.0,5,5,98700000.0,0.0,98700000,98700000,attack
80,99735745,6,7,356,11595,338,0,59.33333333,136.5498688,7240,0,1656.428571,2566.885263,119.8266479,0.130344442,8311312.083,28800000.0,99700000,1,99700000,19900000.0,44600000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,68,0,0,0,0,164,232,0.060158973,0.070185469,0,7240,854.0714286,1934.344352,3741688.071,1,0,0,0,0,0,0,0,1,919.7692308,59.33333333,1656.428571,164,0,0,0,0,0,0,6,356,7,11595,0,235,3,20,13005.0,0.0,13005,13005,99700000.0,0.0,99700000,99700000,attack
80,98902992,7,6,410,11595,410,0,58.57142857,154.9654339,4344,0,1932.5,1754.831473,121.3815655,0.131441928,8241916.0,28500000.0,98900000,0,98900000,16500000.0,40400000.0,98900000,0,38678,7735.6,12301.99054,28342,34,0,0,0,0,232,200,0.070776423,0.060665505,0,4344,857.5,1459.144046,2129101.346,0,0,0,0,1,0,0,0,0,923.4615385,58.57142857,1932.5,232,0,0,0,0,0,0,7,410,6,11595,274,235,1,32,2.0,0.0,2,2,98900000.0,0.0,98900000,98900000,attack
80,98347861,6,7,362,11595,362,0,60.33333333,147.7858811,4344,0,1656.428571,1757.579003,121.5786483,0.132183861,8195655.083,28400000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,58576,9762.666667,18436.79883,46122,14,0,0,0,0,200,232,0.061007936,0.071175925,0,4344,854.0714286,1458.653355,2127669.61,0,0,0,0,1,0,0,0,1,919.7692308,60.33333333,1656.428571,200,0,0,0,0,0,0,6,362,7,11595,274,235,1,32,4.0,0.0,4,4,98300000.0,0.0,98300000,98300000,attack
80,8146,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,613.7981832,2036.5,3482.472063,7258,200,8146,2036.5,3482.472063,7258,200,0,0.0,0.0,0,0,0,0,0,0,160,0,613.7981832,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,100186811,8,5,720,11595,360,0,90.0,166.647618,5792,0,2319.0,3170.403917,122.9203712,0.129757599,8348900.917,28800000.0,99800000,1,100000000,14300000.0,37700000.0,99800000,1,375453,93863.25,114125.5805,232039,157,0,0,0,0,264,168,0.07985083,0.049906769,0,5792,879.6428571,2085.131378,4347772.863,0,0,0,0,1,0,0,0,0,947.3076923,90.0,2319.0,264,0,0,0,0,0,0,8,720,5,11595,274,235,2,32,51.0,0.0,51,51,99800000.0,0.0,99800000,99800000,attack
80,99504681,8,6,349,11595,349,0,43.625,123.3901333,5792,0,1932.5,2181.008184,120.034554,0.140696898,7654206.231,27500000.0,99300000,1,99300000,14200000.0,37500000.0,99300000,1,194388,38877.6,78654.97815,179106,47,0,0,0,0,264,200,0.080398228,0.060298671,0,5792,796.2666667,1621.342322,2628750.924,0,0,0,0,1,0,0,0,0,853.1428571,43.625,1932.5,264,0,0,0,0,0,0,8,349,6,11595,274,235,1,32,1005.0,0.0,1005,1005,99300000.0,0.0,99300000,99300000,attack
80,12075,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,993.7888199,331.26294,4025.0,6837.698516,11920,1,155,155.0,0.0,155,155,12074,12074.0,0.0,12074,12074,0,0,0,0,40,64,165.63147,165.63147,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,85108228,6,6,334,11595,316,0,55.66666667,127.570634,8688,0,1932.5,3506.021777,140.1627114,0.140996943,7737111.636,25600000.0,85000000,5,85000000,17000000.0,38000000.0,85000000,5,85100000,17000000.0,38000000.0,85000000,81,0,0,0,0,164,200,0.070498472,0.070498472,0,8688,918.0769231,2466.627808,6084252.744,1,0,0,0,0,0,0,0,1,994.5833333,55.66666667,1932.5,164,0,0,0,0,0,0,6,334,6,11595,0,235,3,20,10996.0,0.0,10996,10996,85000000.0,0.0,85000000,85000000,attack
80,85706462,4,6,331,11595,325,0,82.75,161.5247659,8688,0,1932.5,3384.303045,139.1493678,0.116677317,9522940.222,28500000.0,85600000,1,85600000,28500000.0,49400000.0,85600000,1,150912,30182.4,59751.85916,136525,48,0,0,0,0,124,200,0.046670927,0.07000639,0,8688,1084.727273,2585.296969,6683760.418,1,0,0,0,0,0,0,0,1,1193.2,82.75,1932.5,124,0,0,0,0,0,0,4,331,6,11595,0,235,1,20,0.0,0.0,0,0,85600000.0,0.0,85600000,85600000,attack
80,99722586,8,6,355,11595,355,0,44.375,125.5114537,4344,0,1932.5,1754.831473,119.8324319,0.14038946,7670968.154,27600000.0,99500000,3,99500000,14200000.0,37600000.0,99500000,3,247476,49495.2,97668.16057,223225,16,0,0,0,0,264,200,0.080222549,0.060166911,0,4344,796.6666667,1424.539107,2029311.667,0,0,0,0,1,0,0,0,0,853.5714286,44.375,1932.5,264,0,0,0,0,0,0,8,355,6,11595,251,235,1,32,942.0,0.0,942,942,99500000.0,0.0,99500000,99500000,attack
80,99325983,7,7,391,11595,391,0,55.85714286,147.7841089,5792,0,1656.428571,2118.227235,120.673359,0.140950027,7640460.231,27500000.0,99300000,4,99300000,16600000.0,40500000.0,99300000,4,12644,2107.333333,3586.679337,8990,47,0,0,0,0,232,232,0.070475014,0.070475014,0,5792,799.0666667,1619.146092,2621634.067,0,0,0,0,1,0,0,0,1,856.1428571,55.85714286,1656.428571,232,0,0,0,0,0,0,7,391,7,11595,251,235,1,32,996.0,0.0,996,996,99300000.0,0.0,99300000,99300000,attack
80,98560928,5,8,346,11595,334,0,69.2,148.0580967,5792,0,1449.375,2046.673464,121.1534859,0.131898109,8213410.667,28400000.0,98500000,26,98500000,24600000.0,49300000.0,98500000,1006,98600000,14100000.0,37200000.0,98500000,45,0,0,0,0,144,264,0.050730042,0.081168067,0,5792,853.3571429,1665.1222,2772631.94,1,0,0,0,0,0,0,0,1,919.0,69.2,1449.375,144,0,0,0,0,0,0,5,346,8,11595,0,235,2,20,18004.0,0.0,18004,18004,98500000.0,0.0,98500000,98500000,attack
80,99536688,5,7,325,11595,313,0,65.0,138.6686699,5792,0,1656.428571,2120.732252,119.7548385,0.120558562,9048789.818,30000000.0,99400000,2,99400000,24900000.0,49700000.0,99400000,2,99500000,16600000.0,40600000.0,99400000,45,0,0,0,0,144,232,0.050232734,0.070325828,0,5792,917.3846154,1716.310701,2945722.423,1,0,0,0,0,0,0,0,1,993.8333333,65.0,1656.428571,144,0,0,0,0,0,0,5,325,7,11595,0,235,2,20,14001.0,0.0,14001,14001,99400000.0,0.0,99400000,99400000,attack
80,85933685,7,6,363,11595,363,0,51.85714286,137.2011037,5792,0,1932.5,2181.008184,139.1538138,0.151279443,7161140.417,24500000.0,84900000,4,85900000,14300000.0,34600000.0,84900000,4,5625,1125.0,2231.387797,5114,46,0,0,0,0,240,200,0.081458162,0.069821281,0,5792,854.1428571,1666.623711,2777634.593,0,0,0,0,1,0,0,0,0,919.8461538,51.85714286,1932.5,240,0,0,0,0,0,0,7,363,6,11595,251,235,1,32,980.0,0.0,980,980,84900000.0,0.0,84900000,84900000,attack
80,92,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,92,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0,0,0,64,0,21739.13043,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,84748280,5,6,393,11595,381,0,78.6,169.0733569,8688,0,1932.5,3506.021777,141.4541982,0.129796145,8474828.0,26700000.0,84600000,1,84600000,21200000.0,42300000.0,84600000,4,84700000,16900000.0,37800000.0,84600000,1,0,0,0,0,144,200,0.058998248,0.070797897,0,8688,999.5,2558.862443,6547777.0,1,0,0,0,0,0,0,0,1,1090.363636,78.6,1932.5,144,0,0,0,0,0,0,5,393,6,11595,0,235,2,20,12007.0,0.0,12007,12007,84600000.0,0.0,84600000,84600000,attack
80,85206193,5,7,342,11595,330,0,68.4,146.2696141,4344,0,1656.428571,1760.597234,140.0954506,0.140834833,7746017.545,25600000.0,85000000,4,85100000,21300000.0,42500000.0,85000000,4,85200000,14200000.0,34700000.0,85100000,38,0,0,0,0,144,232,0.058681181,0.082153653,0,4344,918.6923077,1498.376087,2245130.897,1,0,0,0,0,0,0,0,1,995.25,68.4,1656.428571,144,0,0,0,0,0,0,5,342,7,11595,0,235,2,20,11992.0,0.0,11992,11992,85000000.0,0.0,85000000,85000000,attack
80,67632027,8,6,414,11595,408,0,51.75,143.9620486,5792,0,1932.5,2537.820147,177.5638042,0.20700252,5202463.615,18500000.0,66600000,1,67600000,9661630.143,25100000.0,66600000,1,1417,283.4,359.1062517,895,5,0,0,0,0,260,200,0.118287154,0.088715366,0,5792,800.6,1796.068874,3225863.4,0,0,0,0,1,0,0,0,0,857.7857143,51.75,1932.5,260,0,0,0,0,0,0,8,414,6,11595,251,235,2,20,3.0,0.0,3,3,66600000.0,0.0,66600000,66600000,attack
80,85917145,7,6,732,11595,357,0,104.5714286,172.4624183,10136,0,1932.5,4060.245892,143.4754379,0.151308566,7159762.083,24700000.0,85600000,1,85900000,14300000.0,34900000.0,85600000,1,85900000,17200000.0,38300000.0,85700000,188,0,0,0,0,196,200,0.081473843,0.069834723,0,10136,880.9285714,2692.237716,7248143.918,1,0,0,0,0,0,0,0,0,948.6923077,104.5714286,1932.5,196,0,0,0,0,0,0,7,732,6,11595,0,235,4,20,10989.0,0.0,10989,10989,85600000.0,0.0,85600000,85600000,attack
80,99457779,7,6,297,11595,297,0,42.42857143,112.2554485,5792,0,1932.5,2181.008184,119.5683246,0.13070873,8288148.25,28700000.0,99300000,1,99300000,16600000.0,40500000.0,99300000,1,135378,27075.6,53971.50683,123189,45,0,0,0,0,232,200,0.070381624,0.060327106,0,5792,849.4285714,1668.212434,2782932.725,0,0,0,0,1,0,0,0,0,914.7692308,42.42857143,1932.5,232,0,0,0,0,0,0,7,297,6,11595,274,235,1,32,5.0,0.0,5,5,99300000.0,0.0,99300000,99300000,attack
80,13667,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,878.0273652,292.6757884,4555.666667,7482.770164,13193,39,474,474.0,0.0,474,474,13628,13628.0,0.0,13628,13628,0,0,0,0,40,64,146.3378942,146.3378942,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,98449001,7,5,359,11595,353,0,51.28571429,133.062284,8688,0,2319.0,3633.79705,121.4232738,0.121890521,8949909.182,29700000.0,98400000,1,98400000,16400000.0,40200000.0,98400000,1,9777,2444.25,3785.665012,8075,187,0,0,0,0,220,168,0.071102804,0.050787717,0,8688,919.5384615,2395.120234,5736600.936,0,0,0,0,1,0,0,0,0,996.1666667,51.28571429,2319.0,220,0,0,0,0,0,0,7,359,5,11595,251,235,2,20,990.0,0.0,990,990,98400000.0,0.0,98400000,98400000,attack
80,98286715,4,6,399,11595,393,0,99.75,195.5204593,5792,0,1932.5,2181.008184,122.0307343,0.10174315,10900000.0,32800000.0,98300000,1,98300000,32800000.0,56700000.0,98300000,1,12334,2466.8,3881.159517,9031,45,0,0,0,0,124,200,0.04069726,0.06104589,0,5792,1090.909091,1823.59351,3325493.291,1,0,0,0,0,0,0,0,1,1200.0,99.75,1932.5,124,0,0,0,0,0,0,4,399,6,11595,0,235,1,20,0.0,0.0,0,0,98300000.0,0.0,98300000,98300000,attack
80,100299582,6,6,380,11595,362,0,63.33333333,146.3457094,8688,0,1932.5,3506.021777,119.3923221,0.119641575,9118143.818,30200000.0,100000000,28,100000000,20100000.0,44800000.0,100000000,977,100000000,20100000.0,44800000.0,100000000,51,0,0,0,0,164,200,0.059820788,0.059820788,0,8688,921.6153846,2465.724962,6079799.59,1,0,0,0,0,0,0,0,1,998.4166667,63.33333333,1932.5,164,0,0,0,0,0,0,6,380,6,11595,0,235,3,20,10975.0,0.0,10975,10975,100000000.0,0.0,100000000,100000000,attack
80,98738771,7,6,311,11595,305,0,44.42857143,114.9229556,4344,0,1932.5,1754.831473,120.5808,0.131660541,8228230.917,28500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,1,76533,15306.6,27833.26219,64229,30,0,0,0,0,220,200,0.070894137,0.060766404,0,4344,850.4285714,1461.620898,2136335.648,0,0,0,0,1,0,0,0,0,915.8461538,44.42857143,1932.5,220,0,0,0,0,0,0,7,311,6,11595,251,235,2,20,5.0,0.0,5,5,98700000.0,0.0,98700000,98700000,attack
80,76515,3,5,378,11595,378,0,126.0,218.2384018,5792,0,2319.0,3170.403917,156479.1217,104.5546625,10930.71429,24233.12424,65267,21,10985,5492.5,6359.011283,9989,996,76477,19119.25,31187.21589,65267,85,0,0,0,0,104,168,39.20799843,65.34666405,0,5792,1330.333333,2532.524728,6413681.5,0,0,0,1,0,0,0,0,1,1496.625,126.0,2319.0,104,0,0,0,0,0,0,3,378,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,98729744,6,8,375,11595,357,0,62.5,144.3048856,4344,0,1449.375,1549.451234,121.2400591,0.141801239,7594595.692,27300000.0,98600000,2,98600000,19700000.0,44100000.0,98600000,43,98700000,14100000.0,37300000.0,98600000,2,0,0,0,0,164,264,0.060771959,0.081029279,0,4344,798.4,1314.127945,1726932.257,1,0,0,0,0,0,0,0,1,855.4285714,62.5,1449.375,164,0,0,0,0,0,0,6,375,8,11595,0,235,3,20,13024.0,0.0,13024,13024,98600000.0,0.0,98600000,98600000,attack
80,100538930,8,6,364,11595,358,0,45.5,126.2865223,5792,0,1932.5,2362.781391,118.9489484,0.139249542,7733763.846,27500000.0,99400000,1,100000000,14300000.0,37500000.0,99400000,1,151736,30347.2,59068.43743,135296,58,0,0,0,0,260,200,0.079571167,0.059678375,0,5792,797.2666667,1709.525935,2922478.924,0,0,0,0,1,0,0,0,0,854.2142857,45.5,1932.5,260,0,0,0,0,0,0,8,364,6,11595,274,235,2,20,961.0,0.0,961,961,99400000.0,0.0,99400000,99400000,attack
80,86058202,5,7,366,11595,354,0,73.2,157.0006369,4344,0,1656.428571,1760.597234,138.9873332,0.139440515,7823472.909,25900000.0,85900000,15,85900000,21500000.0,42900000.0,85900000,994,86100000,14300000.0,35000000.0,85900000,15,0,0,0,0,144,232,0.058100215,0.0813403,0,4344,920.5384615,1497.6049,2242820.436,1,0,0,0,0,0,0,0,1,997.25,73.2,1656.428571,144,0,0,0,0,0,0,5,366,7,11595,0,235,2,20,10985.0,0.0,10985,10985,85900000.0,0.0,85900000,85900000,attack
80,97033449,7,6,327,11595,321,0,46.71428571,120.9692995,5792,0,1932.5,2179.547086,122.8648484,0.133974419,8086120.75,28000000.0,96900000,53,96900000,16200000.0,39600000.0,96900000,248,95275,19055.0,36080.79425,82938,53,0,0,0,0,220,200,0.072140072,0.061834347,0,5792,851.5714286,1666.643505,2777700.571,0,0,0,0,1,0,0,0,0,917.0769231,46.71428571,1932.5,220,0,0,0,0,0,0,7,327,6,11595,251,235,2,20,764.0,0.0,764,764,96900000.0,0.0,96900000,96900000,attack
80,101249873,10,7,1242,11595,414,0,124.2,199.9809991,5792,0,1656.428571,2118.227235,126.7853442,0.167901445,6328117.063,25200000.0,101000000,1,101000000,11200000.0,33500000.0,101000000,1,573628,95604.66667,175151.7522,434915,45,0,0,0,0,328,232,0.098765556,0.069135889,0,5792,713.1666667,1484.961408,2205110.382,0,0,0,0,1,0,0,0,0,755.1176471,124.2,1656.428571,328,0,0,0,0,0,0,10,1242,7,11595,274,235,3,32,1001.0,0.0,1001,1001,101000000.0,0.0,101000000,101000000,attack
80,101492786,11,7,1866,11595,372,0,169.6363636,193.7561729,5792,0,1656.428571,1947.638216,132.6301162,0.177352507,5970163.882,24100000.0,99700000,3,101000000,10100000.0,31500000.0,99700000,3,1810456,301742.6667,675294.4067,1675831,46,0,0,0,0,348,232,0.108382087,0.068970419,0,5792,708.4736842,1356.491568,1840069.374,0,0,0,0,1,0,0,0,0,747.8333333,169.6363636,1656.428571,348,0,0,0,0,0,0,11,1866,7,11595,274,235,6,20,6965.0,0.0,6965,6965,99700000.0,0.0,99700000,99700000,attack
80,98432773,9,6,423,11595,417,0,47.0,138.7641885,5792,0,1932.5,2537.820147,122.093482,0.15238827,7030912.357,26300000.0,98400000,1,98400000,12300000.0,34800000.0,98400000,1,3702,740.4,1267.906266,2986,48,0,0,0,0,284,200,0.091432962,0.060955308,0,5792,751.125,1746.556569,3050459.85,0,0,0,0,1,0,0,0,0,801.2,47.0,1932.5,284,0,0,0,0,0,0,9,423,6,11595,251,235,2,20,1976.0,0.0,1976,1976,98400000.0,0.0,98400000,98400000,attack
80,86882243,9,4,345,11595,345,0,38.33333333,115.0,11595,0,2898.75,5797.5,137.4273912,0.149627813,7240186.917,24800000.0,85900000,3,86900000,10900000.0,30300000.0,85900000,3,1516,505.3333333,498.0334661,1000,4,0,0,0,0,304,136,0.103588486,0.046039327,0,11595,852.8571429,3093.167852,9567687.363,0,0,0,0,1,0,0,0,0,918.4615385,38.33333333,2898.75,304,0,0,0,0,0,0,9,345,4,11595,274,235,1,32,1477.0,0.0,1477,1477,85900000.0,0.0,85900000,85900000,attack
80,98445644,5,7,370,11595,358,0,74.0,158.7891684,5792,0,1656.428571,2429.118623,121.5391511,0.121894677,8949604.0,29700000.0,98400000,2,98400000,24600000.0,49200000.0,98400000,531,98400000,16400000.0,40200000.0,98400000,2,0,0,0,0,144,232,0.050789449,0.071105228,0,5792,920.8461538,1908.638601,3642901.308,1,0,0,0,0,0,0,0,1,997.5833333,74.0,1656.428571,144,0,0,0,0,0,0,5,370,7,11595,0,235,2,20,12014.0,0.0,12014,12014,98400000.0,0.0,98400000,98400000,attack
80,85588044,7,5,360,11595,360,0,51.42857143,136.0672103,10136,0,2319.0,4414.366206,139.6807246,0.140206499,7780731.273,25500000.0,84500000,1,85500000,14300000.0,34400000.0,84500000,1,58405,14601.25,21254.53676,45158,64,0,0,0,0,240,168,0.081787124,0.058419375,0,10136,919.6153846,2798.376301,7830909.923,0,0,0,0,1,0,0,0,0,996.25,51.42857143,2319.0,240,0,0,0,0,0,0,7,360,5,11595,274,235,1,32,4.0,0.0,4,4,84500000.0,0.0,84500000,84500000,attack
80,83973169,5,7,365,11595,353,0,73.0,156.5535052,5792,0,1656.428571,2120.732252,142.4264458,0.142902788,7633924.455,25300000.0,83800000,43,83800000,21000000.0,41900000.0,83800000,49,84000000,14000000.0,34200000.0,83800000,43,0,0,0,0,144,232,0.059542828,0.08335996,0,5792,920.4615385,1715.172373,2941816.269,1,0,0,0,0,0,0,0,1,997.1666667,73.0,1656.428571,144,0,0,0,0,0,0,5,365,7,11595,0,235,2,20,9997.0,0.0,9997,9997,83800000.0,0.0,83800000,83800000,attack
80,100188888,6,8,320,11595,308,0,53.33333333,124.7952991,4344,0,1449.375,1547.981999,118.9253643,0.139736055,7706837.538,27400000.0,99000000,7,100000000,20000000.0,44200000.0,99000000,7,100000000,14300000.0,37800000.0,100000000,47,0,0,0,0,184,264,0.059886881,0.079849174,0,4344,794.7333333,1314.75682,1728585.495,1,0,0,0,0,0,0,0,1,851.5,53.33333333,1449.375,184,0,0,0,0,0,0,6,320,8,11595,0,235,2,20,13991.0,0.0,13991,13991,99000000.0,0.0,99000000,99000000,attack
80,85616061,9,6,355,11595,355,0,39.44444444,118.3333333,5792,0,1932.5,2181.008184,139.5766152,0.175200772,6115432.929,22800000.0,85500000,0,85500000,10700000.0,30200000.0,85500000,0,142475,28495.0,56019.58467,128120,46,0,0,0,0,296,200,0.105120463,0.070080309,0,5792,746.875,1578.864355,2492812.65,0,0,0,0,1,0,0,0,0,796.6666667,39.44444444,1932.5,296,0,0,0,0,0,0,9,355,6,11595,251,235,1,32,992.0,0.0,992,992,85500000.0,0.0,85500000,85500000,attack
80,82291291,8,6,306,11595,300,0,38.25,105.7838092,5792,0,1932.5,2181.008184,144.620407,0.170127359,6330099.308,22800000.0,82100000,2,82200000,11700000.0,31000000.0,82100000,2,154518,30903.6,61358.09939,140127,47,0,0,0,0,252,200,0.097215634,0.072911725,0,5792,793.4,1622.148126,2631364.543,0,0,0,0,1,0,0,0,0,850.0714286,38.25,1932.5,252,0,0,0,0,0,0,8,306,6,11595,274,235,2,20,4248.0,0.0,4248,4248,82100000.0,0.0,82100000,82100000,attack
80,102007843,9,6,370,11595,364,0,41.11111111,121.0995917,5792,0,1932.5,2537.820147,117.2949025,0.147047517,7286274.5,26400000.0,99000000,1,102000000,12800000.0,34900000.0,99000000,1,1207,241.4,356.9254824,856,2,0,0,0,0,300,200,0.08822851,0.058819007,0,5792,747.8125,1747.282622,3052996.562,0,0,0,0,1,0,0,0,0,797.6666667,41.11111111,1932.5,300,0,0,0,0,0,0,9,370,6,11595,274,235,2,20,970.0,0.0,970,970,99000000.0,0.0,99000000,99000000,attack
80,98387743,9,6,311,11595,311,0,34.55555556,103.6666667,5792,0,1932.5,2179.547086,121.0110085,0.152458015,7027695.929,26300000.0,98200000,0,98300000,12300000.0,34700000.0,98200000,0,141396,28279.2,57610.54704,131049,52,0,0,0,0,296,200,0.091474809,0.060983206,0,5792,744.125,1578.958174,2493108.917,0,0,0,0,1,0,0,0,0,793.7333333,34.55555556,1932.5,296,0,0,0,0,0,0,9,311,6,11595,274,235,1,32,994.0,0.0,994,994,98200000.0,0.0,98200000,98200000,attack
80,99518607,7,5,358,11595,352,0,51.14285714,132.6843731,7240,0,2319.0,3331.638186,120.1081924,0.120580466,9047146.091,30000000.0,99400000,0,99400000,16600000.0,40600000.0,99400000,0,148390,37097.5,66932.53327,137201,46,0,0,0,0,220,168,0.070338605,0.050241861,0,7240,919.4615385,2243.911637,5035139.436,0,0,0,0,1,0,0,0,0,996.0833333,51.14285714,2319.0,220,0,0,0,0,0,0,7,358,5,11595,251,235,2,20,992.0,0.0,992,992,99400000.0,0.0,99400000,99400000,attack
80,85352029,6,7,350,11595,332,0,58.33333333,134.100957,5792,0,1656.428571,2120.732252,139.9498072,0.15231038,7112669.083,24600000.0,85200000,4,85200000,17000000.0,38100000.0,85200000,4,85400000,14200000.0,34800000.0,85200000,46,0,0,0,0,164,232,0.070297099,0.082013282,0,5792,853.6428571,1666.405695,2776907.94,1,0,0,0,0,0,0,0,1,919.3076923,58.33333333,1656.428571,164,0,0,0,0,0,0,6,350,7,11595,0,235,3,20,10005.0,0.0,10005,10005,85200000.0,0.0,85200000,85200000,attack
80,99156917,8,6,292,11595,292,0,36.5,103.2375901,4344,0,1932.5,1754.831473,119.8806937,0.141190352,7627455.154,27500000.0,99100000,1,99200000,14200000.0,37500000.0,99100000,1,8668,1733.6,3517.366387,8020,14,0,0,0,0,264,200,0.080680201,0.060510151,0,4344,792.4666667,1426.026391,2033551.267,0,0,0,0,1,0,0,0,0,849.0714286,36.5,1932.5,264,0,0,0,0,0,0,8,292,6,11595,274,235,1,32,2014.0,0.0,2014,2014,99100000.0,0.0,99100000,99100000,attack
80,85448093,6,6,374,11595,356,0,62.33333333,143.8967222,4344,0,1932.5,2181.008184,140.0733425,0.140436136,7768008.455,25700000.0,85300000,4,85400000,17100000.0,38200000.0,85300000,4,85400000,17100000.0,38200000.0,85300000,64,0,0,0,0,164,200,0.070218068,0.070218068,0,4344,921.1538462,1714.822238,2940615.308,1,0,0,0,0,0,0,0,1,997.9166667,62.33333333,1932.5,164,0,0,0,0,0,0,6,374,6,11595,0,235,3,20,10982.0,0.0,10982,10982,85300000.0,0.0,85300000,85300000,attack
